PopNum,NewSiteCode,Latitude,Longitude,range,ecoregion,region,countryORstate,Ann.Mean.Tmp,Mean.Diurn.Rng,Isotherm,Tmp.Seas,Max.Tmp.Wrm.M,Min.Tmp.Cld.M,Tmp.Ann.Rng,Mean.Tmp.Wet.Q,Mean.Tmp.Dry.Q,Mean.Tmp.Wrm.Q,Mean.Tmp.Cld.Q,Ann.Prc,Prc.Wet.M,Prc.Dry.M,Prc.Seas,Prc.Wet.Q,Prc.Dry.Q,Prc.Wrm.Q,Prc.Cld.Q,cmi_max,cmi_mean,cmi_min,cmi_range,gdd0,gdd5,gdd10,gddlgd10,gdgfgd10,gsl,gsp,gst,hurs_max,hurs_mean,hurs_min,hurs_range,kg0,kg1,kg2,kg3,kg4,kg5,ngd0,ngd5,ngd10,npp,pet_penman_max,pet_penman_mean,pet_penman_min,pet_penman_range,rsds_max,rsds_mean,rsds_min,rsds_range,scd,sfcWind_max,sfcWind_mean,sfcWind_min,sfcWind_range,vpd_max,vpd_mean,vpd_min,vpd_range,elev,height,growth,tillersN,leavesN,DTF,panicleHeight,paniclesN,biomass,TotalSeedMass,seedNumber,IndividualSeedMass,id,V1,V2,V3,V4,cluster,envPC1,envPC2,envPC3,envPC4,reg,traitPC1,traitPC2,traitPC3,rs_1_59845995,rs_1_71007448,rs_1_83769052,rs_1_236616590,rs_1_276120572,rs_4_371956276,rs_2_280397781,rs_2_280447160,rs_3_343768622,rs_6_10196144,rs_1_271082849,rs_4_35804244,rs_7_6006832
41,Oshkosh1,44.1,-88.63,invaded,MIXED_WOOD_PLAINS,Erockies,Wisconsin,2811,77,2.019999981,10394,2999,2619,380,2942,2673,2942,2673,7868,1133,275,418,3000,903,3000,903,186,-199,-725,911,34761,23040,13435,287,118,222,6239,2883,6398,5930,5537,861,18,19,19,12,12,17,255,214,170,11869,16420,8344,2155,14265,22398,14231,5641,16757,133,4906,4485,3686,1220,11265,5491,1306,9959,239,16.63894791,8.818238761,5.393877153,33.45976904,176.3419561,29.81142056,2.536330061,555.9296369,393.9981499,194.7395849,2.150000007,145,1.00E-09,1.00E-09,0.585259447,0.414740551,green,-3.303044815,-0.387074419,-3.44110006,2.057598003,Erockies,-0.592630928,-0.2879967,0.554926227,2,2,2,2,2,2,2,2,0,2,2,0,2
42,SuciaIsland1,48.750956,-122.89384,invaded,MARINE_WEST_COAST_FOREST,Wrockies,Washington,2830,27,2.200000048,3411,2898,2775,123,2794,2873,2876,2789,7967,1238,222,478,3360,898,927,2812,727,-219,-1251,1978,36154,17904,5427,296,125,365,7967,2831,6142,5933,5785,357,13,13,13,7,12,9,365,365,172,11983,14644,8597,4479,10165,24116,13248,3066,21050,0,6064,4839,3662,2402,7141,5096,3541,3600,-9,23.70185699,17.68154746,5.999334574,18.41253384,158.5176148,43.3712724,3.139809163,997.5330083,284.2495317,96.01112197,2.960000085,302,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-4.517422523,4.619871852,4.460372439,-2.891791187,Wrockies,-1.575425814,4.324208325,-1.246261036,2,2,2,2,2,2,0,0,2,0,2,2,2
43,FinelyNWR1,44.396573,-123.321829,invaded,MARINE_WEST_COAST_FOREST,Wrockies,Oregon,2847,109,4.139999866,5070,3009,2746,263,2789,2915,2915,2785,15487,2857,128,703,7718,695,695,7093,2488,440,-1511,3999,42084,23966,11035,301,105,327,15487,2840,7268,6326,5491,1777,13,13,13,7,11,9,365,330,197,15446,16371,8063,2073,14298,25537,14110,4061,21476,0,3109,2828,2556,554,9965,5528,2326,7639,95,20.54597069,13.65243544,10.67073639,63.34494875,202.5889022,35.11220699,2.531506383,NA,NA,NA,NA,146,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-3.743542169,6.455379755,7.107580291,1.579874805,Wrockies,NA,NA,NA,2,2,2,2,2,2,0,0,2,0,2,2,2
44,FrazierMt1,34.774768,-118.969192,invaded,MARINE_WEST_COAST_FOREST,Wrockies,California,2794,131,4.409999847,6218,2969,2671,298,2729,2877,2877,2722,4484,975,25,889,2589,87,87,2420,349,-792,-1893,2242,23666,12476,4764,272,149,112,889,2836,4697,4296,3998,699,13,13,23,12,12,17,275,184,124,7484,19179,11562,5291,13888,31223,22290,12174,19049,165,5241,4602,3598,1642,10805,5994,3123,7682,2202,13.95459541,11.42731837,8.059470465,62.18289711,185.553058,29.00515278,2.25438193,713.151161,251.6078595,197.0414684,2.504999952,147,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,2.749550511,-3.368944562,5.18772975,3.063093926,Wrockies,1.445089545,-0.211423848,0.068645581,2,2,2,2,2,2,2,2,0,2,2,2,2
45,RockyPrairie1,46.91135,-122.85905,invaded,MARINE_WEST_COAST_FOREST,Wrockies,Washington,2840,82,3.579999924,4712,2980,2751,229,2788,2903,2903,2783,13931,2301,188,613,6461,930,930,5672,2033,446,-1199,3232,39831,21728,9326,297,109,360,13931,2840,6870,6342,5803,1067,13,13,13,7,11,9,365,329,189,14821,13824,6746,1457,12367,22599,12681,3346,19253,0,2854,2495,2191,663,8584,5117,2619,5965,88,19.7894864,12.01702087,7.92303239,52.27487471,NA,NA,NA,918.5935601,106.1099407,81.16444105,1.585000033,148,1.00E-09,0.005289764,0.433174016,0.561536219,green,-5.368907038,6.111339393,5.530017134,0.145797565,Wrockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
46,Van01,42.640529,-84.503669,invaded,MIXED_WOOD_PLAINS,Erockies,Michigan,2825,90,2.50999999,9319,3005,2647,358,2922,2701,2943,2701,8960,1029,489,230,2807,1528,2601,1528,402,-73,-755,1157,36807,24203,13999,290,112,236,6526,2882,6259,5811,5421,838,18,19,19,12,12,15,276,228,179,13092,15653,7956,2050,13603,22714,14155,4932,17782,123,3713,3338,2612,1101,11577,5899,1689,9888,269,18.28978663,12.21640319,6.437450454,46.55324068,213.405365,28.63564456,2.682950701,1019.326228,272.3329422,135.9410176,2.019999997,149,1.00E-09,1.00E-09,0.725325369,0.274674629,green,-3.381051228,0.879886943,-2.576910164,1.589799652,Erockies,1.210991486,1.826951499,0.297433161,2,2,2,2,2,2,2,2,2,2,2,2,2
47,Kingsville1,42.025824,-82.73703,invaded,MIXED_WOOD_PLAINS,Erockies,Ontario,2831,44,1.360000014,10137,2995,2669,326,2951,2705,2959,2704,9857,997,627,144,2813,1948,2727,2055,551,-47,-778,1329,39375,26965,16706,298,116,232,6864,2895,6430,6034,5796,634,18,18,18,12,12,15,271,227,183,14019,16773,8384,2194,14578,23680,15035,5397,18283,129,4330,3713,3029,1301,12384,6021,1643,10741,184,20.57441842,12.74768581,8.036801788,42.66122441,175.8188613,38.15152141,1.876136725,1094.147178,171.8648699,71.66613143,2.167499977,303,0.125037671,0.027330864,0.148955271,0.698676194,admixed,-3.978465778,2.028839425,-3.378647706,1.722466335,Erockies,0.711966708,2.761891766,0.116822983,2,2,2,2,2,2,2,0,2,2,2,2,2
48,Mississauga1,43.552569,-79.780876,invaded,MIXED_WOOD_PLAINS,Erockies,Ontario,2815,77,2.25999999,9163,2990,2650,340,2926,2703,2932,2698,9527,927,649,120,2693,1988,2685,2051,526,-31,-696,1222,33827,21726,12136,289,123,219,6095,2877,6117,5839,5490,627,19,19,19,12,12,15,267,217,167,12610,15727,7993,2436,13291,22480,13874,4703,17777,141,4577,3868,3123,1454,10926,5442,1724,9202,191,20.05562708,13.48546504,7.08484831,34.1738325,167.3564019,40.76048352,3.522712029,1162.832123,176.531496,76.73502571,2.415000033,304,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,-4.348313108,0.764720443,-2.405972497,1.714475153,Erockies,0.060694057,2.89268932,-0.067805814,2,2,2,2,2,2,0,0,2,2,2,2,2
50,Uppsala4,59.8551622,17.6519153,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Sweden,2793,67,2.410000086,7268,2947,2669,278,2891,2738,2891,2704,6209,797,304,298,2174,986,2174,1211,428,2,-557,985,25298,14165,6037,266,133,208,4265,2846,7034,6353,5595,1439,19,10,19,12,13,11,256,191,134,9838,11410,4957,1108,10302,19549,9390,679,18870,146,3369,2944,2544,825,8173,4064,1580,6593,20,13.13223368,7.493478959,8.016278277,54.82484213,232.5251584,30.0591533,3.774086673,636.0858104,115.7425428,47.52797994,2.465,150,1.00E-09,0.851983781,1.00E-09,0.148016217,blue,-6.792783585,-1.529148111,-0.895194064,-2.341010724,native,2.153351534,-1.335953768,0.160453461,0,0,0,2,0,0,2,2,0,2,2,2,2
51,Uppsala3,59.8485675,17.700063,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Sweden,2793,67,2.420000076,7268,2947,2669,278,2891,2738,2891,2704,6151,787,303,297,2147,976,2147,1207,381,-55,-614,994,25298,14165,6037,266,133,208,4219,2846,7014,6336,5584,1430,19,10,19,12,13,11,256,191,134,9763,12082,5476,1466,10616,19626,9443,689,18937,146,4304,3763,3253,1051,8184,4078,1587,6597,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,1.00E-09,0.926232447,1.00E-09,0.073767551,blue,-6.520828043,-1.534892164,-0.838490368,-2.234372558,native,NA,NA,NA,NA,0,0,2,0,2,2,2,2,2,2,2,2
52,PraderaDelAmor1,40.888296,-3.583885,native,MEDITERRANEAN,mediterranean,Spain,2849,104,3.599999905,6634,3010,2720,290,2808,2936,2940,2770,6631,880,166,419,2511,753,765,2022,516,-426,-1741,2257,42913,25684,13841,300,113,311,6631,2835,6389,5607,4697,1692,12,13,13,7,13,23,365,285,188,10375,19017,9629,2992,16025,27023,16210,5756,21267,0,3799,3397,3134,665,14220,6953,2843,11377,957,NA,NA,NA,NA,NA,NA,NA,NA,67.22193896,31.60773362,1.106000023,306,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,1.176802016,2.222008255,2.637242524,-1.462299908,native,NA,NA,NA,2,2,2,0,2,2,2,2,0,2,0,2,2
53,SpezialeArg08,-41.612146,-71.116076,invaded,SA,SA,Argentina,2771,99,4.239999771,4638,2905,2672,233,2721,2833,2833,2714,15801,3034,415,627,7705,1529,1529,6989,2677,458,-1044,3720,16025,5848,377,56,363,121,3988,2804,6596,5945,5377,1219,11,11,20,17,16,5,261,153,59,9015,15457,8117,2779,12678,28205,15698,4263,23942,234,11342,10098,9524,1818,5981,3572,1850,4131,1453,12.90613752,2.477154454,6.816605716,50.65924712,155.7265121,20.71978589,4.556425493,428.510921,204.1738501,112.6994631,2.974999912,151,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-7.928073096,-2.451126355,11.0334191,3.795584124,NA,0.609775522,-3.283410943,-0.143429673,2,2,2,0,2,2,2,2,0,2,0,2,2
54,PuestoBlanco,-41.058102,-70.514649,invaded,SA,SA,Argentina,2813,111,4.230000019,5320,2964,2701,263,2752,2883,2883,2746,6389,1329,164,669,3207,535,535,2839,1002,-443,-1680,2683,29529,14946,5601,90,309,270,5462,2804,6667,5676,4899,1768,13,13,13,12,12,10,365,230,147,10068,18322,9571,2958,15364,30272,17683,5970,24302,0,5911,5027,4407,1504,9177,5197,2262,6915,1034,14.12910536,3.141788767,8.608161412,39.26863526,153.8406317,23.92142767,5.922501931,740.9991283,459.6851194,170.1768033,2.051499999,152,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-1.558485774,-1.388313019,7.795947894,-1.132463734,NA,0.58454838,-1.823681886,1.471375323,2,2,2,0,2,2,2,2,0,2,0,2,2
55,Duluth,46.976943,-92.196293,invaded,MIXED_WOOD_PLAINS,Erockies,Minnesota,2775,77,1.950000048,10885,2971,2576,395,2910,2630,2910,2630,7697,1091,203,501,3118,725,3118,725,273,-40,-384,657,26785,16595,8516,275,136,189,5740,2867,6679,6084,5518,1161,19,19,19,12,12,12,224,183,140,9318,14344,6608,1053,13291,21621,13484,4286,17335,171,3662,3286,2869,793,8961,4263,837,8124,422,17.72358758,10.41872989,6.510245229,39.15579849,155.7880675,37.43283544,3.373413566,797.6178297,560.4821013,409.4050573,1.340000033,153,0.084169938,0.03358505,0.370285874,0.511959137,admixed,-5.296028198,-3.116304822,-3.199677837,1.789975283,Erockies,-0.752315742,1.167782504,1.985927316,2,2,2,2,2,2,2,2,2,2,2,2,2
56,StevensPoint,44.526111,-89.571111,invaded,MIXED_WOOD_PLAINS,Erockies,Wisconsin,2803,93,2.329999924,10482,2999,2601,398,2933,2662,2933,2662,8369,1111,257,431,3140,886,3140,886,279,-52,-522,801,33006,21541,12158,282,117,216,6293,2879,6353,5864,5397,956,19,19,19,12,12,17,249,209,166,11580,15011,7296,1395,13616,22333,14082,5284,17049,143,3261,2913,2421,840,10814,5301,1209,9605,332,14.70006523,6.20053363,7.815081547,48.83382164,206.3255033,31.60340061,4.512380473,930.2890273,1003.01786,624.5662465,1.614999912,154,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,-3.820636858,-1.123044338,-3.347086873,2.188139078,Erockies,0.203965762,-0.18943002,2.817835417,2,2,2,2,2,2,2,2,0,2,2,2,2
61,Pyle 022-1,49.45603169,-114.409728,invaded,WESTERN_CORDILLERA,Wrockies,Alberta,2767,102,2.950000048,8366,2958,2614,344,2807,2662,2877,2662,8463,1186,555,263,2848,1750,2406,1750,508,-34,-924,1432,20787,11189,4330,260,152,158,3902,2847,6792,5940,5316,1476,19,20,20,17,17,11,220,165,109,8718,15470,7206,1167,14303,25195,14992,4284,20911,204,3600,3288,2867,734,8556,3982,1099,7457,1495,16.03280159,9.257672924,6.72684827,31.73918212,192.8748634,33.83899472,2.5848635,937.4370743,276.9888173,153.5509653,1.870000023,156,1.00E-09,0.239476703,0.69826521,0.062258087,admixed,-5.121441071,-3.982744994,0.419210568,1.575696851,Wrockies,0.494316887,0.571049938,1.038813314,2,2,2,2,2,2,2,2,0,2,2,2,2
62,Pyle 021-1,49.582467,-114.2063567,invaded,WESTERN_CORDILLERA,Wrockies,Alberta,2777,109,3.140000105,8314,2969,2623,346,2862,2672,2886,2672,5750,955,312,391,2224,952,1901,952,162,-253,-1066,1228,23117,12883,5367,264,143,184,3497,2849,6363,5779,5335,1028,19,19,19,12,13,11,232,177,122,9236,15433,7195,1599,13833,24418,13909,3438,20980,177,5232,4591,3781,1451,9014,4353,1374,7640,1243,13.47917144,4.685667023,7.209026384,49.5570108,NA,NA,NA,NA,20.92201929,3.339017715,2.442000063,157,1.00E-09,0.821180584,1.00E-09,0.178819414,blue,-3.798035533,-3.901239277,-0.217847925,0.696888779,Wrockies,NA,NA,NA,0,0,0,2,0,2,2,2,0,2,2,2,2
63,Pyle 026-1,50.897413,-111.9489833,invaded,GREAT_PLAINS,Erockies,Alberta,2785,117,2.980000019,10145,2993,2600,393,2891,2650,2911,2650,3212,594,105,569,1453,342,1405,342,-33,-501,-1176,1143,27938,17318,8744,272,124,110,2460,2852,6191,5544,5121,1070,7,7,7,15,14,11,232,193,149,5574,15987,7597,1507,14480,24087,14042,3652,20435,147,4312,3912,3611,701,10529,5124,1257,9272,713,15.99348241,9.121214475,9.884259471,74.64953564,191.6434358,27.62570318,5.137719967,1015.65607,333.0883378,174.296402,1.869999972,158,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,-1.46470429,-4.695473143,-2.059037314,0.189391941,Erockies,2.578761273,0.60317442,1.117180648,2,2,2,2,2,2,2,2,0,2,2,2,2
64,Milo,37.73861111,15.1125,native,MEDITERRANEAN,mediterranean,Italy,2866,65,2.859999895,5632,2987,2760,227,2815,2940,2940,2799,10687,1600,209,554,4583,812,812,3808,1199,-87,-1504,2703,49118,30868,16152,327,101,359,10687,2865,6626,5992,5176,1450,13,13,13,7,7,27,365,365,227,14862,17104,9618,3506,13598,26312,17248,7746,18566,0,1708,1505,1306,403,12491,6797,3284,9207,805,18.40873452,9.285837852,6.424834812,45.52463584,178.5780851,26.91112752,3.018765467,515.1077908,169.412275,74.21869664,2.289999954,159,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-0.897537403,6.478208772,3.546094371,0.015912489,native,0.392059535,0.04747634,-0.252968466,2,2,2,2,0,2,2,2,0,0,2,2,2
65,"Milo, via Mareneve",37.75194444,15.09444444,native,MEDITERRANEAN,mediterranean,Italy,2849,69,2.960000038,5687,2974,2740,234,2798,2924,2924,2782,10912,1600,222,538,4618,867,867,3866,1202,-67,-1490,2692,43189,25174,12793,314,115,365,10912,2850,6508,5843,5042,1466,13,13,13,7,12,23,365,312,200,15078,17085,9601,3587,13498,26431,17351,7867,18564,0,1997,1762,1520,477,11668,6359,3082,8586,1201,19.46765598,8.431702436,5.54331484,39.01873607,194.6845589,36.59178801,1.32600738,770.4518699,176.6915888,58.35066307,2.935000063,160,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-1.51535554,5.130551743,4.240274002,0.487253237,native,-0.095862648,0.704056879,-0.640935053,2,2,2,2,0,2,2,2,2,0,2,2,2
66,S. Alfio,37.75666667,15.08638889,native,MEDITERRANEAN,mediterranean,Italy,2843,71,3,5705,2969,2732,237,2791,2918,2918,2775,11099,1615,230,532,4680,897,897,3929,1253,-19,-1432,2684,40848,23264,11579,310,119,365,11099,2843,6470,5804,5020,1450,13,13,13,7,12,23,365,288,192,15089,16580,9272,3306,13273,26446,17402,7951,18495,0,1700,1498,1287,413,11306,6167,3002,8304,1201,13.92681574,0.854547808,8.217592804,68.64953564,178.9767691,20.29236984,3.137719967,641.7894033,204.088942,66.95299834,2.989999972,161,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-1.966309625,4.664851602,4.439511558,0.585855719,native,1.947910499,-2.901310775,-0.008418313,2,2,2,2,0,2,2,2,0,0,2,2,2
67,Mount Etna,37.77472222,15.08805556,native,MEDITERRANEAN,mediterranean,Italy,2831,71,3.00999999,5703,2956,2719,237,2778,2905,2905,2762,10989,1590,229,528,4604,900,900,3871,1169,-71,-1489,2658,36285,19898,9280,302,127,365,10989,2831,6326,5713,4994,1332,13,13,13,7,12,23,365,258,176,14019,17137,9692,3867,13269,26561,17534,8084,18477,0,3021,2667,2290,731,10479,5782,2877,7602,1315,16.06933727,6.426641464,8.800469849,49.85721709,159.2966544,40.09897579,3.883771061,811.0944253,509.9255875,139.9066985,3.135,162,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-2.153764934,3.725778826,4.87470793,0.837726381,native,-0.097671359,-0.414904344,0.367757934,2,2,2,2,0,2,2,2,2,2,2,2,2
68,Piano Battaglia,37.87416667,14.02833333,native,MEDITERRANEAN,mediterranean,Italy,2819,65,2.869999886,5639,2940,2712,228,2769,2893,2893,2753,9090,1405,134,511,3714,732,732,3426,864,-309,-1670,2535,32209,17005,7318,295,136,365,9090,2820,5899,5241,4447,1452,13,13,13,12,12,10,365,231,160,12960,18007,10456,4964,13043,27703,18082,7984,19719,0,6640,5499,4260,2380,10845,5947,3020,7825,1644,17.34415682,8.124061329,5.951871375,42.38519644,161.9030832,20.85858908,3.623623452,556.4738503,156.7914865,86.01065836,1.624999954,163,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,-1.085693617,2.217165266,5.32459916,0.466159988,native,0.487654032,-0.388138646,0.571158282,2,2,2,2,0,2,2,2,2,2,2,2,2
69,Capestrano,42.28138889,13.83666667,native,MEDITERRANEAN,mediterranean,Italy,2830,101,3.579999924,6560,2975,2693,282,2797,2916,2916,2747,9845,1319,483,295,3476,1693,1693,2877,928,-78,-1201,2128,36145,21167,10565,297,118,365,9845,2831,6507,6015,5428,1079,10,10,10,12,12,10,365,248,180,13930,16786,8788,3065,13721,24161,14727,5187,18974,0,4692,4278,3913,780,10311,5466,2395,7916,943,18.33455005,8.496956287,7.140256143,49.64104988,170.1291015,32.92848109,5.47475538,890.8815755,287.3610488,104.9764625,2.764999972,164,0.986095825,0.013904173,1.00E-09,1.00E-09,pink,-2.952839889,3.16816987,2.739942925,0.178122701,native,0.38590063,0.645309104,-0.119399604,2,2,2,2,0,2,2,2,0,0,2,2,2
70,Kalambaka,39.70916667,21.61694444,native,MEDITERRANEAN,mediterranean,Greece,2881,102,3.269999981,7596,3045,2732,313,2836,2981,2981,2785,5745,821,173,451,2283,572,572,1991,425,-587,-1738,2163,54718,36560,22796,319,82,274,5745,2852,6374,5685,4947,1427,12,12,12,6,8,23,365,327,238,9230,19101,10506,3662,15439,25487,16215,6555,18932,0,4123,3758,3440,683,16945,8532,3201,13744,269,16.95912515,5.772584614,4.856795468,24.52709094,140.9524547,48.4335617,3.231668735,557.508336,317.0349333,95.7029156,3.364999972,165,0.928105454,0.046204202,0.005358992,0.020331352,pink,3.058683766,4.293034771,0.475277478,-1.595940692,native,-2.324354112,-0.857982153,-0.189618875,2,2,2,0,2,2,2,2,0,2,2,2,2
71,Meteora monasteries,39.75027778,21.66083333,native,MEDITERRANEAN,mediterranean,Greece,2852,104,3.420000076,7236,3012,2709,303,2811,2947,2947,2761,7083,1003,218,436,2770,729,729,2414,632,-411,-1600,2233,43976,27510,15734,305,103,308,7083,2836,6388,5647,4813,1575,12,13,13,7,12,15,365,271,203,10934,18208,9823,3338,14870,25701,16249,6414,19287,0,3660,3340,3054,606,14217,7118,2727,11490,626,16.11996484,6.537608078,6.661779284,38.24138225,138.2929117,38.95794144,1.973564577,543.1820756,334.7906688,103.024733,3.230000063,166,0.935765377,0.04148152,0.00144477,0.021308333,pink,0.886517621,2.832344324,2.007990474,-0.895152632,native,-1.148776985,-1.067845578,-0.231030978,2,2,2,0,2,2,2,2,0,0,0,2,2
72,Monument,39.70472222,21.61166667,native,MEDITERRANEAN,mediterranean,Greece,2886,103,3.25,7655,3052,2737,315,2841,2987,2987,2790,5903,842,178,451,2350,587,587,2045,496,-513,-1650,2146,56726,38476,24237,322,77,275,5903,2857,6394,5701,4963,1431,12,12,12,6,8,23,365,365,246,9439,18266,9893,3154,15111,25419,15898,6160,19259,0,2839,2588,2369,470,17563,8831,3287,14276,269,14.54583811,6.185667023,6.875693051,44.5570108,136.0162477,35.45095001,3.128449855,478.4497391,424.3978241,106.5548162,3.875000007,167,0.930163685,0.045824043,0.002359801,0.021652471,pink,3.033323626,4.82208932,0.223776302,-1.837268343,native,-1.117123714,-1.870765399,-0.802770602,2,2,2,0,2,2,2,2,0,0,2,2,2
73,Mourgkani,39.7375,21.54694444,native,MEDITERRANEAN,mediterranean,Greece,2884,102,3.230000019,7645,3049,2734,315,2839,2985,2985,2787,6198,886,197,440,2460,653,653,2128,567,-442,-1554,2121,55904,37706,23686,321,79,283,6198,2858,6378,5704,4998,1380,12,12,12,6,8,23,365,335,243,9823,17492,9420,2843,14649,25378,15890,6196,19182,0,2086,1893,1736,349,17134,8674,3226,13908,290,16.72681574,6.787881142,9.217592804,55.3162023,170.9767691,31.95903651,4.137719967,559.0894033,103.0438702,33.72557741,2.934999972,168,0.4469894,0.316010402,0.048375975,0.188624222,admixed,2.438072666,4.699720697,0.229431269,-1.688217413,native,1.184295614,-0.871563673,-0.542148154,2,0,2,2,2,2,2,2,NA,2,2,2,2
75,Sogndal1,61.1659739,6.906057,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Norway,2803,55,1.99000001,7554,2939,2664,275,2718,2843,2907,2715,10237,1245,424,316,3417,1433,1945,3268,956,108,-953,1908,27858,16409,7999,272,133,184,4850,2864,6697,6140,5637,1060,10,10,19,12,12,11,262,197,140,11580,14464,7198,2048,12417,21231,10372,718,20513,176,4005,3589,3168,837,9208,4591,1738,7470,427,14.6236081,6.768213901,10.51772008,51.50282436,182.2711484,23.91288344,4.505085383,558.1507523,205.7239366,33.97883836,1.954999954,307,0.927000858,0.07273604,1.00E-09,0.000263101,pink,-6.058211303,-0.122534743,1.071387241,-0.07554483,native,2.037158921,-1.273836386,0.711726587,2,2,2,2,2,2,2,2,0,2,2,2,2
76,Truro1,45.36558,-63.26265,invaded,MIXED_WOOD_PLAINS,Erockies,Nova_Scotia,2797,85,2.430000067,8873,2971,2621,350,2713,2723,2908,2682,12183,1293,856,136,3653,2727,2738,3226,1055,357,-492,1547,28945,17445,8642,282,134,192,6534,2864,6306,6112,5896,410,19,19,19,12,11,11,256,204,149,11077,13166,6205,1266,11901,20680,12549,3993,16687,168,2744,2433,2004,740,8534,4432,1398,7136,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,-7.110649748,0.299865053,-0.903794041,2.316846506,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
77,Zemun1,44.84194444,20.40333333,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Serbia,2856,89,2.920000076,7991,3012,2706,306,2956,2767,2956,2749,6989,987,372,241,2243,1357,2243,1399,373,-209,-844,1217,45476,30056,18012,304,91,306,6577,2855,6496,5838,5464,1032,9,9,9,12,8,10,365,267,214,10819,14781,7685,1676,13104,21459,13458,4293,17166,0,2902,2588,2269,634,12817,6998,2353,10464,84,19.13448288,10.18594529,4.650669946,22.57766315,133.988028,51.89802232,2.75635657,754.5462964,733.3536595,260.9397815,2.860000007,170,0.09311124,0.40195496,0.024260833,0.480672967,admixed,-2.046390661,3.470255826,-1.898607139,-1.409498614,native,-3.329527876,1.313882793,0.759415365,2,2,2,2,2,2,2,2,2,0,0,2,2
78,Mancillas01,32.368,-106.56,invaded,WESTERN_CORDILLERA,Wrockies,New_Mexico,2876,132,4,7574,3043,2713,330,2957,2837,2970,2777,3309,707,81,700,1724,325,1563,534,-23,-699,-1447,1424,52887,35430,21928,311,74,89,3309,2866,4964,4319,3529,1435,7,7,7,4,9,23,365,306,238,5726,16625,9660,2598,14027,28667,19397,9438,19229,0,2880,2177,1711,1170,18917,10415,4217,14700,2010,14.50591012,9.311900603,3.552997746,11.03693331,132.7809005,41.53125298,2.793948105,451.1478821,238.5441406,175.1126714,1.325000023,171,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,5.745337088,1.89983812,-0.364544079,-0.169785312,Wrockies,-2.258488117,-0.663130797,1.745336641,2,2,2,2,2,2,0,0,0,2,2,0,0
80,PI 203453,38.86187,33.426305,native,BLACK_SEA_FORESTS_AND_STEPPE,mediterranean,Turkey,2865,72,2.50999999,7902,3014,2727,287,2785,2964,2966,2766,4038,581,49,473,1516,288,447,1383,298,-684,-1933,2231,49081,32225,19838,313,97,256,4038,2829,6161,5351,4654,1507,7,7,7,6,8,15,365,281,217,6832,20210,10065,2538,17672,27745,17831,7108,20637,0,3610,3166,2855,755,16559,8440,2929,13630,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,0.875051957,0.062595601,1.00E-09,0.062352441,pink,3.40827457,1.945480136,1.060700732,-2.461238086,native,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,0,2,2
81,PI 204412,39.687362,32.914832,native,BLACK_SEA_FORESTS_AND_STEPPE,mediterranean,Turkey,2838,112,3.339999914,8187,3011,2676,335,2826,2940,2943,2733,5606,729,167,371,1941,620,874,1577,315,-519,-1702,2017,39166,25327,14529,297,109,206,4231,2852,6152,5287,4619,1533,12,13,23,12,13,10,319,243,189,9044,19068,9686,2610,16457,26821,16751,6214,20607,74,3925,3518,3178,747,14696,7254,2270,12426,1346,15.28051993,8.37716539,10.06758607,92.39353506,218.6894514,22.75298237,4.996142492,802.0807407,140.9376947,31.6428939,2.474999997,174,0.57067255,0.203012448,0.027036396,0.199278607,admixed,1.697610931,-0.113760684,0.854320284,-0.294619081,native,3.717493185,-0.41506742,-0.073422373,2,2,2,2,2,NA,2,2,2,2,0,2,2
